Emerald,0.66,Very Good,F,VVS1,1747.02
Emerald,0.63,Very Good,F,VVS2,1867.95
Emerald,0.65,Very Good,E,VVS1,1805.7
Emerald,0.72,Very Good,G,VVS1,1876.32
Emerald,0.6,Very Good,E,VVS2,1801.8
Emerald,0.63,Very Good,E,VVS1,1874.88
Emerald,0.7,Very Good,F,VS1,1848.7
Emerald,0.7,Good,E,VVS2,1852.9
Emerald,0.71,Very Good,G,VVS1,1863.75
Emerald,0.7,Very Good,G,VVS1,1859.9
Emerald,0.7,Very Good,G,VVS1,1852.9
Emerald,0.71,Good,G,VVS1,1841.03
Emerald,0.71,Very Good,G,VVS1,1970.25
Emerald,0.7,Very Good,G,VS1,1981.7
Emerald,0.71,Very Good,G,VVS1,1970.25
Emerald,0.71,Very Good,F,VS1,1970.96
Emerald,0.7,Very Good,F,VVS2,1957.2
Emerald,0.71,Very Good,G,VVS1,1958.18
Emerald,0.74,Very Good,G,VS1,1971.36
Emerald,0.72,Good,F,VVS2,1977.12
Emerald,0.71,Very Good,E,VS1,1929.78
Emerald,0.71,Very Good,G,VVS2,1997.94
Emerald,0.7,Very Good,G,VVS2,1964.9
Emerald,0.7,Very Good,F,VVS1,1943.9
Emerald,0.71,Very Good,G,VS1,1951.08
Emerald,0.71,Very Good,F,VS1,2044.8
Emerald,0.6,Very Good,F,VVS1,2059.8
Emerald,0.7,Very Good,G,VVS2,2076.2
Emerald,0.71,Very Good,F,VVS1,2073.2
Emerald,0.7,Very Good,F,VVS2,2022.3
Emerald,0.73,Very Good,G,VS1,2017.72
Emerald,0.7,Very Good,G,VS1,2055.9
Emerald,0.72,Very Good,F,VS1,2074.32
Emerald,0.7,Good,F,VVS2,2053.1
Emerald,0.7,Good,E,VVS1,2090.9
Emerald,0.7,Very Good,G,VVS2,2083.2
Emerald,0.71,Very Good,G,VS1,2078.88
Emerald,0.7,Very Good,G,VVS2,2016.7
Emerald,0.7,Good,E,VVS1,2025.1
Emerald,0.7,Very Good,G,VVS2,2041.9
Emerald,0.7,Very Good,F,VS1,2055.9
Emerald,0.7,Very Good,F,VVS1,2023.0
Emerald,0.7,Very Good,G,VVS1,2027.9
Emerald,0.8,Very Good,G,VS1,2001.6
Emerald,0.7,Very Good,F,VS1,2016.0
Emerald,0.7,Very Good,F,VVS1,2153.2
Emerald,0.71,Very Good,E,VVS2,2151.3
Emerald,0.73,Very Good,F,VS1,2184.16
Emerald,0.72,Very Good,G,VS1,2144.16
Emerald,0.72,Good,F,VS1,2110.32
Emerald,0.73,Very Good,G,VS1,2197.3
Emerald,0.72,Very Good,E,VVS2,2160.72
Emerald,0.8,Very Good,F,VVS1,2193.6
Emerald,0.73,Very Good,F,VVS1,2157.15
Emerald,0.71,Very Good,F,VVS2,2144.91
Emerald,0.7,Very Good,G,VVS2,2184.0
Emerald,0.71,Very Good,F,VS1,2161.95
Emerald,0.7,Very Good,E,VS1,2118.2
Emerald,0.7,Good,F,VS1,2123.8
Emerald,0.7,Very Good,F,VS1,2163.0
Emerald,0.71,Very Good,G,VVS1,2127.16
Emerald,0.8,Very Good,G,VS1,2180.0
Emerald,0.8,Very Good,F,VVS1,2175.2
Emerald,0.7,Very Good,F,VS1,2123.8
Emerald,0.72,Very Good,G,VVS2,2172.96
Emerald,0.72,Very Good,F,VVS2,2149.92
Emerald,0.7,Good,G,VVS1,2162.3
Emerald,0.7,Very Good,E,VS1,2148.3
Emerald,0.74,Good,F,VVS1,2151.92
Emerald,0.7,Very Good,G,VS1,2216.2
Emerald,0.7,Very Good,E,VS1,2295.3
Emerald,0.79,Very Good,G,VVS2,2287.84
Emerald,0.72,Very Good,G,VVS2,2236.32
Emerald,0.75,Very Good,G,VVS1,2283.0
Emerald,0.71,Very Good,E,VVS1,2230.82
Emerald,0.7,Very Good,F,VS1,2275.7
Emerald,0.7,Very Good,E,VVS2,2263.8
Emerald,0.62,Very Good,E,VVS1,2233.24
Emerald,0.7,Good,F,VVS1,2270.1
Emerald,0.7,Very Good,G,VS1,2284.8
Emerald,0.7,Very Good,E,VVS2,2272.9
Emerald,0.81,Very Good,G,VVS2,2209.68
Emerald,0.74,Very Good,F,VVS2,2276.24
Emerald,0.71,Very Good,E,VVS1,2272.0
Emerald,0.7,Very Good,E,VVS1,2281.3
Emerald,0.8,Very Good,G,VVS1,2248.8
Emerald,0.71,Very Good,F,VS1,2245.73
Emerald,0.8,Very Good,F,VVS2,2268.0
Emerald,0.7,Very Good,F,VS1,2272.2
Emerald,0.72,Very Good,E,VVS2,2211.84
Emerald,0.7,Very Good,E,VVS2,2232.3
Emerald,0.71,Very Good,E,VVS2,2264.19
Emerald,0.7,Very Good,F,VS1,2275.7
Emerald,0.84,Very Good,G,VVS1,2276.4
Emerald,0.7,Very Good,F,VS1,2200.8
Emerald,0.71,Very Good,G,VVS1,2203.13
Emerald,0.73,Good,E,VVS1,2235.99
Emerald,0.7,Very Good,F,VVS1,2274.3
Emerald,0.7,Very Good,F,VS1,2246.3
Emerald,0.76,Very Good,F,VVS2,2282.28
Emerald,0.75,Very Good,F,VS1,2258.25
Emerald,0.7,Very Good,E,VVS2,2263.8
Emerald,0.8,Very Good,G,VS1,2267.2
